numberOfSellers,monthlyRevenueEstimate,monthlyUnitsSold,reviewRating
0,0.0,14804,108.0
21,4747.0,1,1446.77001953125
0,0.0,0,6.0
0,0.0,39757,11.0
0,21.0,2748,0.0
0,21.0,2747,0.0
0,0.0,0,31.0
0,0.0,0,619.5800170898438
0,0.0,3520,112.0
0,21.0,2189,0.0
0,21.0,4225,0.0
0,0.0,0,11.0
0,0.0,0,614.7000122070312
0,0.0,0,41.0
0,0.0,0,613.1799926757812
0,0.0,0,613.1799926757812
4259,1.0,612,0.0
21,2048.0,1,0.0
0,0.0,0,5.0
0,0.0,0,6.0
305,1.0,608,0.0
0,21.0,301,0.0
0,0.0,0,22.0
9002,0.0,600,0.0
0,21.0,616,0.0
0,0.0,0,599.97998046875
0,21.0,195,0.0
0,0.0,0,1.0
0,0.0,21,0.0
0,0.0,59767,43.0
8919,1.0,600,0.0
836,1.0,600,0.0
0,0.0,21,0.0
21,6086.0,1,20352.470703125
0,0.0,17443,15.0
4547,1.0,600,0.0
0,0.0,0,2.0
21,1293.0,1,2741.659912109375
0,0.0,21,0.0
0,0.0,1141,43.0
0,0.0,35048,10.0
0,0.0,0,23.0
21,0.0,1,0.0
0,0.0,3866,65.0
0,0.0,0,596.25
0,0.0,0,7.0
7512,1.0,594,0.0
0,0.0,0,22.0
0,0.0,0,593.5599975585938
0,0.0,0,592.02001953125
2712,0.0,592,0.0
0,0.0,0,591.8400268554688
0,0.0,0,591.2000122070312
0,0.0,7510,23.0
3573,0.0,589,0.0
0,0.0,28891,15.0
21,5229.0,0,28110.23046875
0,0.0,10475,19.0
0,0.0,0,587.27001953125
5521,1.0,587,0.0
0,0.0,29589,15.0
0,0.0,0,15.0
0,0.0,0,7.0
0,0.0,0,7.0
0,0.0,21,0.0
0,0.0,0,17.0
0,0.0,0,1.0
0,0.0,8303,24.0
5390,1.0,576,0.0
0,0.0,0,575.760009765625
0,0.0,0,575.760009765625
0,0.0,6859,11.0
0,21.0,7705,0.0
3276,1.0,574,0.0
0,0.0,49637,110.0
5064,1.0,571,0.0
3254,1.0,571,0.0
0,0.0,0,2.0
0,0.0,0,3.0
0,0.0,0,3.0
21,3588.0,1,102739.0234375
0,0.0,0,1.0
0,0.0,0,15.0
0,0.0,0,19.0
1024,1.0,570,0.0
0,0.0,0,567.1799926757812
0,0.0,0,567.1799926757812
0,0.0,0,21.0
2529,4.0,567,0.0
6324,1.0,565,0.0
0,0.0,0,6.0
598,1.0,560,0.0
0,0.0,30631,20.0
21,8531.0,1,25289.19921875
0,0.0,0,1.0
0,0.0,0,2.0
0,0.0,0,559.9199829101562
21,4620.0,0,0.0
0,0.0,0,14.0
0,0.0,11134,140.0
0,0.0,1029,6.0
0,0.0,0,1.0
2120,1.0,556,0.0
0,0.0,0,3.0
0,0.0,0,1.0
0,0.0,9732,13.0
758,1.0,552,0.0
5135,0.0,552,0.0
0,0.0,0,13.0
4728,0.0,550,0.0
0,0.0,0,549.9500122070312
0,0.0,0,549.9500122070312
0,0.0,0,549.9500122070312
0,21.0,0,0.0
0,0.0,0,549.9500122070312
0,0.0,0,549.9500122070312
0,0.0,0,549.9500122070312
0,0.0,0,549.9500122070312
0,21.0,2428,0.0
0,0.0,28356,48.0
0,0.0,0,549.9000244140625
0,0.0,0,549.9000244140625
0,0.0,0,1.0
0,0.0,0,25.0
0,0.0,0,548.9099731445312
0,0.0,10002,124.0
0,0.0,1746,29.0
0,0.0,0,9.0
0,0.0,8031,28.0
0,0.0,0,543.4500122070312
0,0.0,0,15.0
0,0.0,908,5.0
3276,1.0,541,0.0
21,4805.0,1,53799.03125
0,0.0,0,539.97998046875
0,0.0,0,1.0
2573,1.0,540,0.0
7714,1.0,540,0.0
0,0.0,13804,19.0
0,0.0,28867,245.0
0,0.0,0,6.0
0,0.0,0,539.9099731445312
608,1.0,540,0.0
0,0.0,0,5.0
0,0.0,0,18.0
0,0.0,0,539.6400146484375
0,0.0,0,1.0
0,0.0,0,538.9199829101562
0,0.0,0,538.2000122070312
0,0.0,0,529.9500122070312
0,0.0,28027,21.0
0,0.0,0,22.0
0,0.0,6252,98.0
0,0.0,1320,32.0
0,0.0,1775,105.0
0,0.0,1548,105.0
0,0.0,0,526.8300170898438
0,0.0,0,526.8300170898438
0,0.0,0,526.8300170898438
0,0.0,0,526.8300170898438
0,0.0,0,12.0
0,0.0,21,0.0
0,0.0,14987,944.0
0,21.0,3525,0.0
0,0.0,0,1077.0
1333,1.0,523,0.0
0,0.0,12821,151.0
0,21.0,876,0.0
0,0.0,0,521.7100219726562
0,0.0,0,521.7100219726562
0,0.0,0,521.7100219726562
0,0.0,21,0.0
0,0.0,10267,95.0
21,485.0,1,207858.015625
0,0.0,40817,943.0
0,0.0,1478,9.0
0,0.0,46771,906.0
0,0.0,0,519.9199829101562
0,0.0,1286,5.0
1533,1.0,520,0.0
0,0.0,1895,26.0
21,3657.0,1,15233.8203125
0,0.0,26558,130.0
0,0.0,0,41.0
0,0.0,8628,137.0
4916,2.0,516,0.0
21,5491.0,1,20563.19921875
0,0.0,12099,260.0
0,0.0,1820,73.0
0,0.0,761,5.0
1475,1.0,514,0.0
0,0.0,339,5.0
0,0.0,11456,12.0
2102,1.0,513,0.0
0,0.0,10335,1253.0
0,0.0,8330,242.0
0,0.0,6297,106.0
1890,1.0,508,0.0
9143,1.0,508,0.0
21,5331.0,0,20117.51953125
21,5368.0,0,16140.51953125
0,0.0,6133,98.0
0,0.0,6161,218.0
0,0.0,0,504.17999267578125
5318,1.0,504,0.0
0,0.0,0,1.0
0,0.0,0,5.0
0,0.0,0,1.0
21,1477.0,1,0.0
4953,0.0,501,0.0
0,0.0,6015,11.0
0,0.0,208928,123.0
21,1649.0,1,61545.48046875
21,6055.0,1,0.0
0,0.0,0,4052.0
0,0.0,0,4045.0
21,1191.0,2,28596.76953125
0,0.0,8739,72.0
0,0.0,24385,10.0
815,1.0,500,0.0
0,0.0,0,10.0
0,0.0,0,499.8999938964844
0,21.0,5796,0.0
695,1.0,500,0.0
0,21.0,631,0.0
0,0.0,0,242.0
21,671.0,1,6104.7001953125
0,0.0,0,6.0
0,0.0,15605,17.0
0,0.0,0,31.0
0,0.0,0,31.0
2527,4.0,496,0.0
0,0.0,809,9.0
0,0.0,2050,8.0
0,0.0,2298,64.0
21,1745.0,2,8039.31005859375
0,0.0,0,61.0
0,0.0,0,1.0
0,0.0,0,492.7099914550781
21,21917.0,1,23754.849609375
0,0.0,0,492.7099914550781
0,0.0,0,492.7099914550781
0,0.0,0,492.7099914550781
0,0.0,9953,11.0
1504,1.0,492,0.0
0,0.0,0,10.0
0,0.0,0,1.0
21,6271.0,1,0.0
0,0.0,0,1.0
0,0.0,73155,1632.0
0,0.0,9293,11.0
0,21.0,6657,0.0
0,0.0,0,37.0
0,0.0,0,4.0
0,21.0,2538,0.0
0,21.0,2460,0.0
0,0.0,0,1.0
1751,0.0,480,0.0
0,21.0,7067,0.0
0,0.0,0,1.0
3592,0.0,480,0.0
0,0.0,8695,18.0
0,0.0,0,479.7200012207031
0,0.0,1632,11.0
161,1.0,480,0.0
0,0.0,8870,24.0
0,0.0,0,12.0
0,0.0,0,3.0
0,0.0,46097,906.0
0,0.0,0,6042.0
1563,1.0,476,0.0
21,7334.0,1,140.25
0,21.0,2820,0.0
4006,1.0,475,0.0
0,0.0,5480,1023.0
0,0.0,13794,33.0
0,0.0,2000,283.0
0,0.0,0,25.0
0,0.0,0,473.9800109863281
0,0.0,13812,10.0
2522,0.0,474,0.0
9395,1.0,471,0.0
21,8327.0,0,18032.41015625
0,0.0,1184,8.0
0,0.0,7341,28.0
0,0.0,0,19.0
0,0.0,0,3.0
0,0.0,41291,906.0
0,0.0,0,12.0
0,0.0,0,18.0
0,0.0,0,28.0
0,0.0,0,16.0
2096,1.0,468,0.0
3727,1.0,467,0.0
0,0.0,6746,52.0
0,0.0,12640,51.0
0,21.0,2620,0.0
21,407.0,1,1554.6600341796875
0,0.0,0,16.0
0,0.0,0,16.0
0,0.0,0,463.67999267578125
0,0.0,11225,12.0
0,0.0,14196,8.0
2506,1.0,462,0.0
0,0.0,10351,71.0
0,0.0,0,689.0
0,0.0,0,8.0
4171,1.0,460,0.0
8506,1.0,460,0.0
5648,1.0,460,0.0
5652,1.0,460,0.0
0,0.0,0,2.0
0,0.0,0,459.8999938964844
21,1111.0,1,11451.4697265625
2647,1.0,458,0.0
640,1.0,456,0.0
0,0.0,0,19.0
0,0.0,0,5.0
0,0.0,0,7.0
0,0.0,6031,17.0
0,0.0,5966,43.0
0,0.0,0,7.0
3366,0.0,450,0.0
1064,1.0,450,0.0
0,0.0,14338,56.0
0,21.0,6546,0.0
21,5811.0,1,366.0199890136719
0,0.0,1839,27.0
4613,1.0,450,0.0
0,0.0,0,18.0
21,233.0,1,1616.8299560546875
164,1.0,450,0.0
0,21.0,6288,0.0
8600,1.0,449,0.0
7580,1.0,449,0.0
21,4356.0,1,10717.759765625
0,0.0,0,3.0
4008,1.0,448,0.0
0,0.0,0,18.0
0,0.0,15549,51.0
0,0.0,12752,51.0
0,0.0,5346,11.0
7954,1.0,445,0.0
0,0.0,0,2.0
0,0.0,0,1.0
0,0.0,0,441.739990234375
0,0.0,28138,370.0
0,0.0,0,2271.0
0,21.0,215,0.0
0,0.0,10391,28.0
0,0.0,5234,44.0
0,0.0,0,1.0
8022,1.0,440,0.0
0,0.0,0,439.9599914550781
0,0.0,21,0.0
0,0.0,0,1.0
0,0.0,0,439.8900146484375
0,0.0,0,439.79998779296875
0,0.0,0,439.79998779296875
0,0.0,0,22.0
3075,1.0,440,0.0
0,21.0,1643,0.0
0,0.0,0,3.0
0,0.0,0,3.0
0,0.0,2498,96.0
0,0.0,0,19.0
0,0.0,13468,33.0
0,0.0,3904,11.0
0,0.0,5346,11.0
162,1.0,435,0.0
0,0.0,0,8.0
0,0.0,0,8.0
0,0.0,0,431.8399963378906
0,0.0,0,1.0
4167,1.0,432,0.0
906,1.0,432,0.0
0,0.0,0,24.0
0,21.0,237,0.0
21,4332.0,1,12457.1201171875
0,0.0,0,1.0
0,0.0,37168,906.0
0,0.0,1684,15.0
2541,0.0,429,0.0
2625,1.0,429,0.0
0,0.0,0,8.0
21,0.0,1,0.0
0,0.0,14988,288.0
21,3588.0,2,5342.02978515625
21,7217.0,1,0.0
0,0.0,7301,54.0
0,0.0,9418,39.0
21,901.0,1,25327.01953125
0,0.0,0,7.0
0,0.0,0,5.0
0,0.0,1644,211.0
0,0.0,1650,211.0
0,0.0,0,424.4800109863281
0,0.0,0,8.0
0,0.0,1616,5.0
0,0.0,1925,53.0
0,0.0,0,421.9800109863281
1271,1.0,422,0.0
0,0.0,1915,53.0
0,0.0,0,419.9700012207031
0,0.0,0,0.0
0,0.0,0,1.0
2794,4.0,420,0.0
0,0.0,0,419.9700012207031
0,0.0,0,419.9599914550781
0,0.0,0,6038.0
0,0.0,0,7.0
21,2819.0,1,30643.9296875
0,0.0,0,9.0
0,0.0,0,0.0
0,0.0,1377,43.0
0,0.0,21,0.0
0,0.0,0,29.0
7938,2.0,417,0.0
0,0.0,5319,15.0
0,0.0,0,2.0
0,0.0,1120,250.0
0,0.0,651794,5667.0
850,1.0,413,0.0
0,0.0,0,1.0
0,21.0,1539,0.0
775,1.0,409,0.0
21,3197.0,1,98137.078125
0,0.0,0,12.0
804,1.0,408,0.0
2282,1.0,408,0.0
0,0.0,11122,114.0
5667,1.0,407,0.0
0,21.0,4090,0.0
6626,13.0,406,0.0
0,0.0,0,9.0
0,0.0,11445,40.0
0,0.0,96,5.0
0,0.0,13083,25.0
0,0.0,4024,66.0
21,378.0,1,0.0
2007,1.0,403,0.0
4600,1.0,401,0.0
0,0.0,2731,39.0
21,9150.0,6,21163.970703125
0,0.0,0,400.0
0,0.0,4695,11.0
0,0.0,28704,25.0
0,0.0,21,0.0
0,0.0,800,9.0
0,0.0,0,2.0
0,21.0,1554,0.0
21,482.0,1,98733.2578125
0,21.0,1223,0.0
21,2104.0,1,679.9000244140625
0,0.0,16206,18.0
0,0.0,7632,19.0
0,0.0,7527,19.0
0,21.0,1454,0.0
0,21.0,1584,0.0
21,163762.0,1,1032809.4375
0,0.0,0,399.7799987792969
1107,2.0,400,0.0
0,0.0,0,9.0
0,0.0,0,399.0
0,0.0,8514,32.0
0,21.0,815,0.0
0,0.0,0,4.0
0,0.0,1166,8.0
0,0.0,517,5.0
21,1634.0,1,3366.969970703125
4962,1.0,392,0.0
0,1.0,392,0.0
4920,1.0,392,0.0
21,1567.0,1,4855.89013671875
0,21.0,239,0.0
0,21.0,224,0.0
21,528.0,1,114663.1796875
0,0.0,194932,10342.0
4234,1.0,390,0.0
0,0.0,1047,8.0
1940,2.0,390,0.0
21,0.0,1,3018946.25
0,0.0,355,47.0
21,6173.0,0,9110.4599609375
0,0.0,0,15.0
4654,1.0,390,0.0
0,0.0,2494,703.0
0,0.0,4091,25.0
0,0.0,21,0.0
0,0.0,8177,24.0
596,19.0,388,0.0
4212,0.0,387,0.0
0,0.0,36013,906.0
0,0.0,0,14.0
0,0.0,2312,6.0
0,0.0,6414,65.0
0,0.0,0,11.0
0,0.0,0,6.0
5209,1.0,384,0.0
313,1.0,384,0.0
321,1.0,384,0.0
335,1.0,384,0.0
299,1.0,384,0.0
2580,0.0,383,0.0
0,0.0,0,382.79998779296875
0,0.0,0,6.0
21,9327.0,1,7321.990234375
1365,4.0,380,0.0
21,9142.0,0,56092.37890625
0,0.0,0,2.0
0,0.0,13585,15.0
0,0.0,1964,324.0
3276,22.0,378,0.0
0,0.0,0,377.82000732421875
0,0.0,5684,111.0
0,0.0,0,16.0
0,0.0,0,21.0
0,0.0,5920,150.0
1565,1.0,376,0.0
4204,1.0,376,0.0
60990,8.0,376,0.0
21,789.0,1,5769.72021484375
0,0.0,1223,252.0
0,0.0,0,374.20001220703125
0,0.0,11358,71.0
0,0.0,7543,13.0
2268,1.0,374,0.0
0,0.0,0,1.0
3207,1.0,372,0.0
21,375.0,1,3867.949951171875
21,354.0,1,3669.81005859375
0,21.0,2710,0.0
0,0.0,0,1.0
0,0.0,0,2.0
6265,1.0,370,0.0
8473,3.0,369,0.0
421,1.0,369,0.0
21,4202.0,1,8546.400390625
0,0.0,21645,11.0
0,0.0,5144,25.0
0,0.0,0,6.0
0,0.0,3672,11.0
0,0.0,3808,17.0
21,532.0,1,0.0
0,0.0,2310,278.0
0,0.0,0,2.0
5938,1.0,362,0.0
0,0.0,7217,11.0
21,8738.0,1,379.9700012207031
0,0.0,318,5.0
0,0.0,0,3.0
0,0.0,0,1.0
0,0.0,21,0.0
0,0.0,0,1.0
0,0.0,21,0.0
0,0.0,914,6.0
0,0.0,0,1.0
0,0.0,0,359.9599914550781
0,0.0,0,359.9599914550781
0,0.0,0,8.0
0,0.0,52058,8.0
21,2004.0,1,344202.5
0,0.0,0,359.8500061035156
21,3631.0,1,0.0
890,1.0,360,0.0
0,0.0,19599,89.0
0,0.0,0,9.0
0,0.0,0,5.0
0,0.0,1125504,2390.0
0,0.0,0,5.0
0,0.0,0,1.0
0,0.0,0,358.79998779296875
0,0.0,4621,11.0
4182,1.0,358,0.0
0,0.0,6934,43.0
0,0.0,2957,11.0
1865,1.0,354,0.0
0,0.0,0,1.0
0,0.0,0,57.0
0,0.0,9338,81.0
0,0.0,4962,130.0
0,21.0,1231,0.0
0,21.0,1274,0.0
0,0.0,0,351.8399963378906
0,0.0,7403,75.0
584,1.0,351,0.0
1386,1.0,350,0.0
0,0.0,3005,11.0
0,0.0,0,1.0
0,0.0,0,77.0
0,0.0,0,4058.0
21,2116.0,1,0.0
0,0.0,0,0.0
0,0.0,0,7.0
6065,1.0,350,0.0
0,0.0,0,10.0
21,5315.0,1,0.0
408,1.0,348,0.0
412,1.0,348,0.0
0,21.0,2768,0.0
0,0.0,0,9.0
318,1.0,345,0.0
324,1.0,345,0.0
322,1.0,345,0.0
298,1.0,345,0.0
291,1.0,345,0.0
329,1.0,345,0.0
305,1.0,345,0.0
315,1.0,345,0.0
9458,4.0,345,0.0
0,0.0,0,23.0
21,868.0,2,8688.3203125
2824,1.0,343,0.0
0,0.0,1432,65.0
0,0.0,1415,10.0
0,0.0,1026,11.0
0,0.0,835,147.0
0,0.0,21,0.0
0,0.0,0,5.0
0,0.0,835,6.0
0,0.0,4019,11.0
0,0.0,0,1.0
0,0.0,1295,7.0
0,0.0,0,1.0
0,0.0,0,0.0
21,739.0,20,7514.580078125
21,9087.0,1,1375.760009765625
0,0.0,0,1.0
0,0.0,1249,26.0
4112,1.0,336,0.0
1410,1.0,335,0.0
0,0.0,1149,84.0
0,0.0,2618,104.0
21,4047.0,2,4599.33984375
0,0.0,4831,245.0
4159,1.0,332,0.0
0,0.0,21,0.0
0,0.0,0,1.0
0,0.0,20794,14.0
21,2340.0,1,172451.0625
0,0.0,0,3.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,329.9700012207031
0,0.0,0,329.9700012207031
0,0.0,21,0.0
2293,1.0,330,0.0
0,0.0,0,1.0
0,0.0,0,7.0
0,21.0,4473,0.0
0,0.0,0,0.0
0,0.0,21,0.0
2958,1.0,329,0.0
3123,1.0,329,0.0
0,0.0,214538,5966.0
0,0.0,19541,490.0
0,0.0,0,3.0
21,8169.0,1,15661.91015625
21,122.0,1,25008.25
0,21.0,510,0.0
0,0.0,3271,17.0
21,4804.0,1,12421.419921875
0,0.0,10412,86.0
1224,1.0,321,0.0
0,0.0,14214,1091.0
21,1604.0,1,3773.780029296875
0,0.0,0,319.9800109863281
5714,1.0,320,0.0
0,0.0,21,0.0
21,2029.0,1,3032.889892578125
21,2068.0,1,3330.889892578125
21,2076.0,1,3327.14990234375
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,318.8900146484375
4325,1.0,318,0.0
5325,1.0,318,0.0
0,21.0,1666,0.0
0,0.0,8444,15.0
0,0.0,0,8.0
0,0.0,5168,13.0
0,0.0,21,0.0
0,0.0,1195,128.0
0,0.0,21,0.0
0,0.0,21,0.0
0,0.0,21,0.0
0,0.0,21,0.0
0,21.0,8164,0.0
0,0.0,592,8.0
7755,1.0,312,0.0
0,0.0,0,6.0
0,0.0,0,13.0
0,0.0,182348,1679.0
0,0.0,4829,21.0
0,0.0,12044,43.0
21,6476.0,1,1998.800048828125
21,6499.0,1,2155.780029296875
21,6498.0,1,0.0
0,0.0,2383,213.0
0,0.0,77004,146.0
0,0.0,0,14.0
21,1302.0,1,5168.3798828125
21,1272.0,1,5148.97998046875
21,1352.0,1,5469.31982421875
21,1821.0,1,4580.259765625
5520,1.0,306,0.0
0,21.0,5280,0.0
0,0.0,0,1.0
7453,1.0,304,0.0
0,0.0,5269,132.0
0,0.0,85020,80.0
0,0.0,0,10.0
0,0.0,10601,43.0
0,0.0,0,2.0
21,2535.0,2,56873.19140625
0,0.0,0,299.9800109863281
4707,1.0,300,0.0
0,21.0,2253,0.0
21,2303.0,1,190030.046875
21,2562.0,1,188296.15625
0,0.0,21,0.0
0,0.0,743,5.0
0,0.0,21,0.0
0,0.0,860,5.0
6744,1.0,300,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,10.0
0,21.0,726,0.0
4616,0.0,300,0.0
0,0.0,10745,35.0
2694,1.0,300,0.0
162,2.0,299,0.0
0,0.0,49263,337.0
3329,1.0,299,0.0
21,4670.0,1,9241.33984375
0,0.0,0,7.0
0,0.0,166,77.0
0,21.0,6584,0.0
0,0.0,4568,11.0
0,0.0,3594,10.0
0,0.0,0,294.239990234375
0,0.0,1375,7.0
0,12466103.0,0,0.0
0,0.0,0,292.260009765625
0,0.0,1674,6.0
0,0.0,9740,1091.0
0,0.0,1653266,24.0
0,0.0,3611,11.0
0,0.0,0,1.0
8863,1.0,290,0.0
0,0.0,14126,11.0
21,3976.0,1,0.0
0,0.0,0,6.0
0,0.0,29427,25.0
0,0.0,5176,36.0
1507,1.0,287,0.0
0,0.0,1247,6.0
0,0.0,0,227.0
0,0.0,0,13.0
0,0.0,0,284.8500061035156
0,0.0,1253,107.0
21,2959.0,1,0.0
7772,1.0,282,0.0
21,5418.0,1,9864.4599609375
0,0.0,0,1.0
0,21.0,7857,0.0
0,0.0,4105,33.0
0,21.0,718,0.0
0,0.0,194,5.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,8333,32.0
0,0.0,21,0.0
0,21.0,4931,0.0
1529,1.0,280,0.0
0,0.0,904,49.0
1521,1.0,280,0.0
31922,1.0,280,0.0
21,7651.0,1,90429.4765625
21,6636.0,1,8215.51953125
0,21.0,2805,0.0
616,1.0,276,0.0
650,1.0,276,0.0
0,0.0,28207,341.0
3561,1.0,275,0.0
0,0.0,8892,43.0
0,0.0,169684,9318.0
0,0.0,8384,14.0
0,0.0,201,5.0
0,0.0,1509,13.0
0,0.0,0,8.0
0,0.0,4337,1080.0
3587,1.0,271,0.0
0,0.0,0,269.989990234375
0,21.0,2331,0.0
0,0.0,0,269.9700012207031
0,0.0,0,9.0
0,0.0,510,6.0
0,0.0,1245,36.0
0,21.0,8886,0.0
21,3225.0,1,0.0
4434,1.0,267,0.0
0,0.0,0,8.0
21,0.0,0,0.0
0,0.0,21,0.0
0,0.0,915,16.0
0,0.0,3613,47.0
0,0.0,2650,11.0
6997,1.0,264,0.0
4044,1.0,264,0.0
0,0.0,0,11.0
0,0.0,0,11.0
0,0.0,0,12.0
0,0.0,0,12.0
0,0.0,0,12.0
0,21.0,5786,0.0
0,0.0,0,11.0
0,0.0,4685,15.0
0,0.0,0,260.5899963378906
0,0.0,21,0.0
21,9272.0,1,366.04998779296875
9131,1.0,260,0.0
5308,1.0,260,0.0
0,0.0,0,1.0
0,0.0,0,7.0
0,0.0,0,258.1600036621094
0,0.0,167,7.0
0,0.0,0,35.0
0,0.0,1354,48.0
0,0.0,0,256.05999755859375
6970,1.0,256,0.0
0,0.0,0,25.0
0,0.0,0,255.08999633789062
0,0.0,0,17.0
0,0.0,468,6.0
0,0.0,0,6.0
0,21.0,2879,0.0
0,0.0,986,42.0
21,457.0,1,0.0
21,256.0,1,0.0
21,349.0,1,0.0
21,278.0,1,0.0
21,302.0,1,0.0
0,0.0,0,7.0
0,0.0,0,35.0
5515,1.0,252,0.0
0,0.0,0,35.0
3765,1.0,251,0.0
1,249.9499969482422,5,5.0
21,522.0,1,4164.68017578125
21,697.0,1,3803.340087890625
0,0.0,7524,7.0
0,0.0,5857,47.0
0,0.0,3509,41.0
0,0.0,0,35.0
0,0.0,8209,52.0
0,21.0,8755,0.0
0,0.0,0,14.0
0,0.0,1063,79.0
0,0.0,9644,11.0
0,0.0,0,7.0
2526,1.0,245,0.0
0,0.0,8077,10.0
0,0.0,0,8.0
0,0.0,846,38.0
5331,1.0,243,0.0
0,0.0,21,0.0
156,1.0,243,0.0
0,0.0,0,11.0
0,0.0,0,11.0
0,0.0,0,11.0
0,0.0,0,11.0
0,0.0,2868,11.0
0,0.0,20239,94.0
0,0.0,0,2.0
6616,1.0,240,0.0
0,0.0,5319,119.0
21,3104.0,1,777.010009765625
0,0.0,10117,14.0
0,0.0,0,239.8800048828125
21,1317.0,1,0.0
21,1029.0,1,0.0
21,1222.0,1,0.0
6203,1.0,238,0.0
0,0.0,0,237.86000061035156
0,0.0,0,237.8300018310547
0,0.0,10523,56.0
0,0.0,7755,59.0
0,0.0,831,100.0
0,0.0,0,24.0
0,0.0,0,6.0
0,0.0,0,9.0
0,0.0,0,7.0
0,0.0,0,16.0
0,0.0,0,16.0
0,0.0,0,16.0
0,0.0,0,16.0
0,0.0,0,16.0
0,0.0,0,16.0
0,0.0,1469,49.0
4034,1.0,232,0.0
0,0.0,5313,12.0
6532,2.0,231,0.0
0,0.0,4858,124.0
0,21.0,7505,0.0
0,0.0,0,7.0
0,0.0,0,7.0
0,0.0,0,11.0
0,0.0,0,5.0
0,0.0,0,229.99000549316406
0,0.0,46452,146.0
0,0.0,0,229.99000549316406
0,0.0,0,229.97999572753906
0,0.0,0,1.0
9411,21.0,229,0.0
0,0.0,1253,11.0
0,0.0,0,1835.0
0,0.0,0,3.0
0,0.0,0,12.0
0,0.0,2662,64.0
0,0.0,386,5.0
0,0.0,0,224.9499969482422
0,0.0,0,224.9499969482422
0,0.0,0,224.9499969482422
21,835.0,1,5390.77978515625
0,0.0,6043,99.0
0,0.0,24696,11.0
0,0.0,7145,35.0
0,0.0,0,7.0
0,0.0,0,14.0
0,0.0,1327,13.0
7949,1.0,223,0.0
0,0.0,1872,18.0
0,0.0,8381,43.0
0,0.0,23092,16.0
0,0.0,0,3.0
8591,1.0,222,0.0
0,21.0,9536,0.0
6572,2.0,221,0.0
6577,2.0,221,0.0
0,0.0,5156,21.0
0,0.0,7768,18.0
21,7401.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,219.89999389648438
0,0.0,0,219.89999389648438
0,0.0,0,11.0
0,0.0,0,11.0
0,0.0,0,7.0
0,0.0,0,5.0
21,7597.0,1,14269.9296875
0,0.0,0,35.0
21,7196.0,1,12729.2001953125
0,0.0,0,7.0
0,0.0,8023,43.0
0,0.0,0,1.0
0,0.0,21,0.0
0,0.0,0,1.0
5626,1.0,216,0.0
0,0.0,436,9.0
0,1.0,0,24.0
0,0.0,0,5.0
6963,1.0,215,0.0
0,0.0,2584,11.0
0,0.0,0,6.0
0,0.0,0,210.5399932861328
0,0.0,0,209.99000549316406
0,0.0,0,209.94000244140625
0,0.0,0,209.94000244140625
0,0.0,7732,97.0
0,0.0,12427,32.0
4778,0.0,210,0.0
0,0.0,628,7.0
0,0.0,0,5.0
0,0.0,0,209.0
0,0.0,0,208.97999572753906
0,0.0,4303,1080.0
0,0.0,5589,239.0
0,0.0,0,2.0
6374,0.0,207,0.0
0,0.0,5211,15.0
21,1750.0,1,5099.0498046875
0,21.0,1571,0.0
0,0.0,1694,163.0
0,0.0,0,7.0
473,1.0,203,0.0
292,1.0,202,0.0
21,9247.0,3,12726.98046875
0,0.0,532,7.0
0,0.0,225,9.0
0,0.0,0,23.0
0,0.0,11455,43.0
0,0.0,516,9.0
0,0.0,0,199.97999572753906
4883,0.0,200,0.0
0,0.0,0,2.0
0,0.0,0,2.0
0,0.0,1608,6.0
0,0.0,0,199.9600067138672
0,0.0,0,1.0
0,0.0,0,199.89999389648438
0,0.0,0,199.89999389648438
0,0.0,939,69.0
0,0.0,598,5.0
0,21.0,393,0.0
0,0.0,0,8.0
21,6419.0,1,6955.10986328125
21,3135.0,1,846.3300170898438
0,0.0,0,197.94000244140625
0,0.0,0,9.0
0,0.0,0,9.0
0,0.0,4732,13.0
21,3121.0,1,0.0
0,21.0,7727,0.0
0,0.0,0,197.5500030517578
4418,1.0,196,0.0
0,0.0,0,10.0
0,0.0,5342,12.0
0,0.0,0,13.0
0,0.0,0,13.0
0,0.0,0,1.0
0,0.0,0,1.0
21,766.0,1,5659.7900390625
21,1682.0,1,5442.580078125
0,0.0,0,12.0
0,2155310.0,0,21.0
0,0.0,15056,9.0
21,7017.0,1,42921.0390625
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,53.0
0,0.0,0,53.0
0,0.0,0,5.0
0,0.0,916,49.0
0,0.0,0,10.0
0,0.0,662,6.0
21,2914.0,1,91783.5625
8686,1.0,189,0.0
0,0.0,0,11.0
0,21.0,3226,0.0
0,0.0,0,185.35000610351562
21,3120.0,1,0.0
0,0.0,0,183.9600067138672
0,0.0,0,183.9600067138672
0,0.0,0,23.0
0,0.0,7323,9.0
21,3195.0,1,0.0
108615,1.0,183,0.0
117105,1.0,183,0.0
0,0.0,2025,822.0
0,0.0,0,7.0
4935,2.0,180,0.0
7083,1.0,180,0.0
0,0.0,0,179.99000549316406
